X,Y,OBJECTID,ID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,CI_ID,CSLLEA08ID,SUBTYPE1,SUBTYPE2,TRIBAL,NUMPRE,NUMFIXSUB,NUMMOBILE,FTSWORN,FTCIV,PTSWORN,PTCIV
-117.8839583,33.6031008,14506,1001559,ORANGE COUNTY SHERIFFS DEPARTMENT - NEWPORT HARBOR PATROL,1901 BAYSIDE DRIVE,CORONA DL MAR,CA,92625,1846,(949) 723-1002,SHERIFF'S OFFICE,OPEN,-999,ORANGE,06059,USA,33.6031008,-117.8839583,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-119.9597438,36.0069587,14507,1001752,KINGS COUNTY SHERIFFS DEPARTMENT - KETTLEMAN CITY SUBSTATION,109 BROWN STREET,KETTLEMAN CITY,CA,93239,NOT AVAILABLE,(559) 386-5351,SHERIFF'S OFFICE,OPEN,-999,KINGS,06031,USA,36.0069587,-119.9597438,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-117.5263637,33.353869,14508,1002129,CALIFORNIA HIGHWAY PATROL - SAN ONOFRE INSPECTION FACILITY AREA 651-DOD,INTERSTATE HIGHWAY 5,SAN CLEMENTE,CA,92674,NOT AVAILABLE,(760) 430-7026,PRIMARY STATE AGENCY,OPEN,-999,SAN DIEGO,06073,USA,33.353869,-117.5263637,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-121.898807737,37.7016452830001,14509,1002007,BART POLICE DEPARTMENT - DUBLIN/PLEASANTON STATION,5801 OWENS DRIVE,PLEASANTON,CA,94588,3939,(510) 464-7000,LOCAL POLICE DEPARTMENT,OPEN,-999,ALAMEDA,06001,USA,37.7016452830001,-121.898807737,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-122.08692886,37.6696892410001,14510,1001698,BART POLICE DEPARTMENT - HAYWARD STATION,699 B STREET,HAYWARD,CA,94541,5005,(510) 464-7000,LOCAL POLICE DEPARTMENT,OPEN,-999,ALAMEDA,06001,USA,37.6696892410001,-122.08692886,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-121.945146511,38.0183046540001,14511,1001998,BART POLICE DEPARTMENT - PITTSBURG/BAY POINT STATION,1700 WEST LELAND ROAD,PITTSBURG,CA,94565,7329,(510) 464-7000,LOCAL POLICE DEPARTMENT,OPEN,-999,CONTRA COSTA,06013,USA,38.0183046540001,-121.945146511,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-122.416083816,37.637402352,14512,1002125,BART POLICE DEPARTMENT - SAN BRUNO STATION,1151 HUNTINGTON AVENUE,SAN BRUNO,CA,94066,NOT AVAILABLE,(510) 464-7000,LOCAL POLICE DEPARTMENT,OPEN,-999,SAN MATEO,06081,USA,37.637402352,-122.416083816,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/16 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-117.919190072,33.736855577,14513,1002227,SANTA ANA POLICE DEPARTMENT WESTEND SUB STATION,"3750 WEST MCFADDEN AVENUE, UNIT I",SANTA ANA,CA,92704,1389,(714) 647-5062,LOCAL POLICE DEPARTMENT,OPEN,-999,ORANGE,06059,USA,33.736855577,-117.919190072,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-122.447506032,37.7215987650001,14514,1002154,BART POLICE DEPARTMENT - BALBOA PARK STATION,401 GENEVA AVENUE,SAN FRANCISCO,CA,94112,2462,(510) 464-7000,LOCAL POLICE DEPARTMENT,OPEN,-999,SAN FRANCISCO,06075,USA,37.7215987650001,-122.447506032,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-122.3168812,37.9251431000001,14515,1001610,BART POLICE DEPARTMENT EL CERRITO DEL NORTE STATION,6400 CUTTING BOULEVARD,EL CERRITO,CA,94530,1781,(510) 464-7080,LOCAL POLICE DEPARTMENT,OPEN,-999,CONTRA COSTA,06013,USA,37.9251431000001,-122.3168812,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-121.4074013,38.5425993000001,14516,1002094,SACRAMENTO COUNTY SHERIFFS DEPARTMENT - CIVIL DIVISION,"3341 POWER INN ROAD, SUITE 313",SACRAMENTO,CA,95826,3835,(916) 875-2665,SHERIFF'S OFFICE,OPEN,-999,SACRAMENTO,06067,USA,38.5425993000001,-121.4074013,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-122.075921897,37.691239244,14517,1001516,BART POLICE DEPARTMENT CASTRO VALLEY STATION,3301 NORBRIDGE AVENUE,CASTRO VALLEY,CA,94546,5876,(510) 464-7012,LOCAL POLICE DEPARTMENT,OPEN,-999,ALAMEDA,06001,USA,37.691239244,-122.075921897,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-117.9957128,33.8015412,14518,1002285,ORANGE COUNTY SHERIFFS DEPARTMENT - NORTHERN PATROL,11100 CEDAR STREET,STANTON,CA,90680,3105,(714) 236-8722,SHERIFF'S OFFICE,OPEN,-999,ORANGE,06059,USA,33.8015412,-117.9957128,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-117.7286,33.5675288,14519,1001410,ORANGE COUNTY SHERIFFS DEPARTMENT - SOUTHERN PATROL,11 JOURNEY,ALISO VIEJO,CA,92656,3333,(949) 425-1800,SHERIFF'S OFFICE,OPEN,-999,ORANGE,06059,USA,33.5675288,-117.7286,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/12 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-117.6090253,33.4279374000001,14520,1002131,ORANGE COUNTY SHERIFFS DEPARTMENT - SAN CLEMENTE,100 AVENIDA PRESIDIO,SAN CLEMENTE,CA,92672,3100,(949) 361-8224,SHERIFF'S OFFICE,OPEN,-999,ORANGE,06059,USA,33.4279374000001,-117.6090253,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-118.483659984,34.316102765,14521,1002307,BARRY J NIDORF JUVENILE HALL,16360 FILBERT STREET,SYLMAR,CA,91342,1002,(818) 364-2011,LOCAL POLICE DEPARTMENT,OPEN,-999,LOS ANGELES,06037,USA,34.316102765,-118.483659984,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,10000912,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-118.207228713,34.064126377,14522,1001804,CENTRAL JUVENILE HALL,1605 EASTLAKE AVENUE,LOS ANGELES,CA,90033,1009,(323) 226-8611,LOCAL POLICE DEPARTMENT,OPEN,-999,LOS ANGELES,06037,USA,34.064126377,-118.207228713,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,10002355,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-118.5928682,34.4357873000001,14523,1002237,CALIFORNIA HIGHWAY PATROL - CASTAIC INSPECTION FACILITY,27858 GOLDEN STATE HIGHWAY,SANTA CLARITA,CA,91384,4415,(661) 294-5530,PRIMARY STATE AGENCY,OPEN,-999,LOS ANGELES,06037,USA,34.4357873000001,-118.5928682,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-117.121250854,33.5819757130001,14550,1001907,TEMECULA POLICE DEPARTMENT - HEADQUARTERS,"30755 AULD ROAD, BUILDING A",MURRIETA,CA,92563,2599,(951) 696-3000,LOCAL POLICE DEPARTMENT,OPEN,-999,RIVERSIDE,06065,USA,33.5819757130001,-117.121250854,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,10005340,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-119.1118868,34.3096630000001,14551,1002252,TODD ROAD JAIL,600 SOUTH TODD ROAD,SANTA PAULA,CA,93060,9725,(805) 933-8507,LOCAL POLICE DEPARTMENT,OPEN,-999,VENTURA,06111,USA,34.3096630000001,-119.1118868,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,10000882,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-121.0280347,39.2686738,14553,1001918,WAYNE BROWN CORRECTIONAL FACILITY,925 MAIDU AVENUE,NEVADA,CA,95959,8600,(530) 265-1291,LOCAL POLICE DEPARTMENT,OPEN,-999,NEVADA,06057,USA,39.2686738,-121.0280347,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/18 00:00:00+00,NOT AVAILABLE,10005284,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-121.5717737,39.5214072000001,14555,1001962,CALIFORNIA HIGHWAY PATROL - OROVILLE,2072 THIRD STREET,OROVILLE,CA,95965,3416,(530) 538-2700,PRIMARY STATE AGENCY,OPEN,-999,BUTTE,06007,USA,39.5214072000001,-121.5717737,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-122.3011851,38.2802479000001,14556,1001908,CALIFORNIA HIGHWAY PATROL - NAPA,975 GOLDEN GATE DRIVE,NAPA,CA,94558,9601,(707) 253-4906,PRIMARY STATE AGENCY,OPEN,-999,NAPA,06055,USA,38.2802479000001,-122.3011851,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-120.4175895,37.9573530000001,14557,1001743,CALIFORNIA HIGHWAY PATROL - SONORA AREA,18437 5TH AVENUE,JAMESTOWN,CA,95327,9601,(209) 984-3944,PRIMARY STATE AGENCY,OPEN,-999,TUOLUMNE,06109,USA,37.9573530000001,-120.4175895,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-122.299697,38.2882346000001,14558,1001910,NAPA COUNTY JUVENILE JUSTICE CENTER,212 WALNUT STREET,NAPA,CA,94559,3703,(707) 253-4361,LOCAL POLICE DEPARTMENT,OPEN,-999,NAPA,06055,USA,38.2882346000001,-122.299697,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,10005291,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-122.0736566,37.9967387,14566,1001847,CALIFORNIA HIGHWAY PATROL - CONTRA COSTA,5001 BLUM ROAD,MARTINEZ,CA,94553,4307,(925) 646-4980,PRIMARY STATE AGENCY,OPEN,-999,CONTRA COSTA,06013,USA,37.9967387,-122.0736566,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-115.563101,32.7500624,14568,1001609,REGIONAL ADULT DETENTION FACILITY,328 APPLESTILL ROAD,EL CENTRO,CA,92243,9661,(760) 339-6372,LOCAL POLICE DEPARTMENT,OPEN,-999,IMPERIAL,06025,USA,32.7500624,-115.563101,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,10000880,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-123.821989692,40.1384964650001,14569,1002039,EEL RIVER CONSERVATION CAMP,3850 REDWOOD DRIVE,REDWAY,CA,95560,NOT AVAILABLE,(707) 923-2757,LOCAL POLICE DEPARTMENT,OPEN,-999,HUMBOLDT,06023,USA,40.1384964650001,-123.821989692,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,10005252,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-121.3738203,36.4792632,14570,1002273,CALIFORNIA DEPARTMENT OF CORRECTIONS AND REHABILITATION - SALINAS VALLEY STATE PRISON,31625 UNITED STATES HIGHWAY 101 NORTH,SOLEDAD,CA,93960,NOT AVAILABLE,(831) 678-5500,PRIMARY STATE AGENCY,OPEN,-999,MONTEREY,06053,USA,36.4792632,-121.3738203,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/19 00:00:00+00,NOT AVAILABLE,10000821,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-118.0911091,33.9463681,14571,1002241,CALIFORNIA HIGHWAY PATROL - SANTA FE SPRINGS,10051 ORR AND DAY ROAD,SANTA FE SPRINGS,CA,90670,3578,(562) 868-0503,PRIMARY STATE AGENCY,OPEN,-999,LOS ANGELES,06037,USA,33.9463681,-118.0911091,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-121.816483768,39.7356185840001,14853,1001522,CALIFORNIA HIGHWAY PATROL - CHICO,995 FIR STREET,CHICO,CA,95928,6301,(530) 879-1999,PRIMARY STATE AGENCY,OPEN,-999,BUTTE,06007,USA,39.7356185840001,-121.816483768,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-120.8646343,37.5976043000001,14854,1001717,HUGHSON POLICE DEPARTMENT,7018 PINE STREET,HUGHSON,CA,95326,NOT AVAILABLE,(209) 883-4052,LOCAL POLICE DEPARTMENT,OPEN,-999,STANISLAUS,06099,USA,37.5976043000001,-120.8646343,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-117.1213403,34.2154713,14855,1002072,CALIFORNIA HIGHWAY PATROL - ARROWHEAD AREA,31230 STATE HIGHWAY 18,RUNNING SPRINGS,CA,92382,NOT AVAILABLE,(909) 867-2791,PRIMARY STATE AGENCY,OPEN,-999,SAN BERNARDINO,06071,USA,34.2154713,-117.1213403,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-116.273280473,33.751788516,14856,1001726,CALIFORNIA HIGHWAY PATROL - INDIO,79650 VARNER ROAD,INDIO,CA,92203,9704,(760) 772-8911,PRIMARY STATE AGENCY,OPEN,-999,RIVERSIDE,06065,USA,33.751788516,-116.273280473,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-121.1407418,37.5612122000001,14857,1001875,STANISLAUS COUNTY HONOR FARM,8224 WEST GRAYSON ROAD,MODESTO,CA,95358,8626,(209) 538-2202,LOCAL POLICE DEPARTMENT,OPEN,-999,STANISLAUS,06099,USA,37.5612122000001,-121.1407418,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,10002327,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-121.0689979,37.7104445000001,14858,1001873,CALIFORNIA HIGHWAY PATROL - MODESTO,4030 KIERNAN AVENUE,MODESTO,CA,95356,9506,(209) 545-7440,PRIMARY STATE AGENCY,OPEN,-999,STANISLAUS,06099,USA,37.7104445000001,-121.0689979,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-122.2484776,38.1717258,14859,1001418,AMERICAN CANYON POLICE DEPARTMENT,911 DONALDSON WAY EAST,AMERICAN CANYON,CA,94503,1045,(707) 551-0600,LOCAL POLICE DEPARTMENT,OPEN,-999,NAPA,06055,USA,38.1717258,-122.2484776,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/13 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-121.6358234,36.6559125000001,14860,1002107,CALIFORNIA HIGHWAY PATROL - MONTEREY AREA 730,960 EAST BLANCO ROAD,SALINAS,CA,93901,4419,(831) 796-2100,PRIMARY STATE AGENCY,OPEN,-999,MONTEREY,06053,USA,36.6559125000001,-121.6358234,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-118.6010621,34.4401684000001,14861,1002349,CALIFORNIA HIGHWAY PATROL - NEWHALL,28648 THE OLD ROAD,VALENCIA,CA,91355,1021,(661) 294-5540,PRIMARY STATE AGENCY,OPEN,-999,LOS ANGELES,06037,USA,34.4401684000001,-118.6010621,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-120.6500392,40.4258008,14960,1002303,LASSEN COUNTY ADULT DETENTION FACILITY,1405 SHERIFF CADY LANE,SUSANVILLE,CA,96130,3782,(530) 251-5245,LOCAL POLICE DEPARTMENT,OPEN,-999,LASSEN,06035,USA,40.4258008,-120.6500392,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/17 00:00:00+00,NOT AVAILABLE,10000775,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-118.573285553,34.18372099,14961,1002408,LOS ANGELES COUNTY SHERIFFS DEPARTMENT - PIERCE COLLEGE STATION,6201 WINNETKA AVENUE,WOODLAND HILLS,CA,91371,0001,(818) 719-6450,SHERIFF'S OFFICE,OPEN,-999,LOS ANGELES,06037,USA,34.18372099,-118.573285553,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/05/29 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-121.168874719,38.70626673,14962,1001638,CALIFORNIA PARKS AND RECREATION LAW ENFORCEMENT - GOLD FIELDS DISTRICT,7806 FOLSOM AUBURN ROAD,FOLSOM,CA,95630,1717,(916) 988-0205,PRIMARY STATE AGENCY,OPEN,-999,SACRAMENTO,06067,USA,38.70626673,-121.168874719,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/05/29 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-121.500534256,38.5781657220001,14963,1002102,SACRAMENTO SCHOOL POLICE AND SECURITY SERVICE,520 CAPITOL MALL,SACRAMENTO,CA,95814,4704,(916) 643-7444,SPECIAL JURISDICTION,OPEN,-999,SACRAMENTO,06067,USA,38.5781657220001,-121.500534256,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/05/29 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-117.6989293,34.0930066,14964,1001882,MONTCLAIR POLICE DEPARTMENT,4870 ARROW HIGHWAY,MONTCLAIR,CA,91763,NOT AVAILABLE,(909) 448-3600,LOCAL POLICE DEPARTMENT,OPEN,-999,SAN BERNARDINO,06071,USA,34.0930066,-117.6989293,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-117.464871261,33.907919743,14965,1002062,RIVERSIDE POLICE DEPARTMENT STATION 2,"10540 MAGNOLIA AVENUE, SUITE B",RIVERSIDE,CA,92505,1814,(951) 353-7941,LOCAL POLICE DEPARTMENT,OPEN,-999,RIVERSIDE,06065,USA,33.907919743,-117.464871261,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/05/29 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-120.8324926,35.3133771,14966,1001829,SAN LUIS OBISPO COUNTY SHERIFFS DEPARTMENT - COAST STATION,2099 10TH STREET,LOS OSOS,CA,93402,3245,(805) 528-6083,SHERIFF'S OFFICE,OPEN,-999,SAN LUIS OBISPO,06079,USA,35.3133771,-120.8324926,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
-118.8785674,34.8255341,14967,1001783,CALIFORNIA HIGHWAY PATROL - FORT TEJON AREA,1033 LEBEC ROAD,LEBEC,CA,93243,9707,(661) 248-6655,PRIMARY STATE AGENCY,OPEN,-999,KERN,06029,USA,34.8255341,-118.8785674,922120,POLICE PROTECTION,"LAW ENFORCEMENT LOCATIONS; HSIP GOLD 2015, 2009",2009/09/18 00:00:00+00,IMAGERY/OTHER,2018/07/23 00:00:00+00,NOT AVAILABLE,NOT AVAILABLE,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
